Versao;Ano;Mes;Filial;Produto;Metrica;Volume;Receita;Custo;Margem
Orçado;2021;Mar;F0003;00004;vol_venda;26373;2738308,59;2057357,73;680950,86
Orçado;2021;Mar;F0003;00005;vol_venda;45599;20675042,59;17557438,96;3117603,63
Orçado;2021;Mar;F0003;00006;vol_venda;111902;6790213,36;3174659,74;3615553,62
Orçado;2021;Mar;F0003;00007;vol_venda;28592;17123748,8;9891402,4;7232346,4
Orçado;2021;Mar;F0003;00008;vol_venda;50776;5893570,32;3176038,8;2717531,52
Orçado;2021;Mar;F0003;00009;vol_venda;21199;20115943,09;11661569,9;8454373,19
Orçado;2021;Mar;F0003;00010;vol_venda;18733;599456;395266,3;204189,7
Orçado;2021;Mar;F0003;00011;vol_venda;17007;4992744,99;3741540;1251204,99
Orçado;2021;Mar;F0003;00012;vol_venda;1972;142851,68;95996,96;46854,72
Orçado;2021;Mar;F0003;00013;vol_venda;15282;856861,74;582855,48;274006,26
Orçado;2021;Mar;F0003;00014;vol_venda;41162;469658,42;330119,24;139539,18
Orçado;2021;Mar;F0003;00015;vol_venda;215915;1310604,05;496604,5;813999,55
Orçado;2021;Mar;F0003;00016;vol_venda;234157;1126295,17;533877,96;592417,21
Orçado;2021;Mar;F0003;00017;vol_venda;51269;5920544,12;4319413,25;1601130,87
Orçado;2021;Mar;F0003;00018;vol_venda;39190;3908810,6;2725664,5;1183146,1
Orçado;2021;Mar;F0003;00019;vol_venda;75668;3721352,24;2652920,08;1068432,16
Orçado;2021;Mar;F0003;00020;vol_venda;52747;7028010,28;4922877,51;2105132,77
Orçado;2021;Mar;F0003;00021;vol_venda;120280;11635887,2;6657498;4978389,2
Orçado;2021;Mar;F0004;00001;vol_venda;158;6368,98;4719,46;1649,52
Orçado;2021;Mar;F0004;00002;vol_venda;1921;55939,52;40609,94;15329,58
Orçado;2021;Mar;F0004;00003;vol_venda;35038;6144614,06;4432657,38;1711956,68
Orçado;2021;Mar;F0004;00004;vol_venda;67606;7019530,98;5273944,06;1745586,92
Orçado;2021;Mar;F0004;00005;vol_venda;45796;20764364,36;17633291,84;3131072,52
Orçado;2021;Mar;F0004;00006;vol_venda;28497;1729197,96;808459,89;920738,07
Orçado;2021;Mar;F0004;00007;vol_venda;4652;2786082,8;1609359,4;1176723,4
Orçado;2021;Mar;F0004;00008;vol_venda;5671;658232,97;354721,05;303511,92
Orçado;2021;Mar;F0004;00009;vol_venda;2908;2759430,28;1599690,8;1159739,48
Orçado;2021;Mar;F0004;00010;vol_venda;141171;4517472;2978708,1;1538763,9
Orçado;2021;Mar;F0004;00011;vol_venda;42016;12334637,12;9243520;3091117,12
Orçado;2021;Mar;F0004;00012;vol_venda;14682;1063564,08;714719,76;348844,32
Orçado;2021;Mar;F0004;00013;vol_venda;132449;7426415,43;5051604,86;2374810,57
Orçado;2021;Mar;F0004;00014;vol_venda;10175;116096,75;81603,5;34493,25
Orçado;2021;Mar;F0004;00015;vol_venda;40564;246223,48;93297,2;152926,28
Orçado;2021;Mar;F0004;00016;vol_venda;28495;137060,95;64968,6;72092,35
Orçado;2021;Mar;F0004;00017;vol_venda;31842;3677114,16;2682688,5;994425,66
Orçado;2021;Mar;F0004;00018;vol_venda;21371;2131543,54;1486353,05;645190,49
Orçado;2021;Mar;F0004;00019;vol_venda;65861;3239043,98;2309086,66;929957,32
Orçado;2021;Mar;F0004;00020;vol_venda;23550;3137802;2197921,5;939880,5
Orçado;2021;Mar;F0004;00021;vol_venda;40710;3938285,4;2253298,5;1684986,9
Orçado;2021;Mar;F0005;00001;vol_venda;364;14672,84;10872,68;3800,16
Orçado;2021;Mar;F0005;00002;vol_venda;1413;41146,56;29870,82;11275,74
Orçado;2021;Mar;F0005;00003;vol_venda;42406;7436740,22;5364783,06;2071957,16
Orçado;2021;Mar;F0005;00004;vol_venda;52415;5442249,45;4088894,15;1353355,3
Orçado;2021;Mar;F0005;00005;vol_venda;86892;39397701,72;33456895,68;5940806,04
Orçado;2021;Mar;F0005;00006;vol_venda;12863;780526,84;364923,31;415603,53
Orçado;2021;Mar;F0005;00007;vol_venda;6398;3831762,2;2213388,1;1618374,1
Orçado;2021;Mar;F0005;00008;vol_venda;8271;960014,97;517351,05;442663,92
Orçado;2021;Mar;F0005;00009;vol_venda;4176;3962648,16;2297217,6;1665430,56
Orçado;2021;Mar;F0005;00010;vol_venda;107337;3434784;2264810,7;1169973,3
Orçado;2021;Mar;F0005;00011;vol_venda;32327;9490237,39;7111940;2378297,39
Orçado;2021;Mar;F0005;00012;vol_venda;20927;1515951,88;1018726,36;497225,52
Orçado;2021;Mar;F0005;00013;vol_venda;75979;4260142,53;2897839,06;1362303,47
Orçado;2021;Mar;F0005;00014;vol_venda;9524;108668,84;76382,48;32286,36
Orçado;2021;Mar;F0005;00015;vol_venda;56725;344320,75;130467,5;213853,25
Orçado;2021;Mar;F0005;00016;vol_venda;26485;127392,85;60385,8;67007,05
Orçado;2021;Mar;F0005;00017;vol_venda;23080;2665278,4;1944490;720788,4
Orçado;2021;Mar;F0005;00018;vol_venda;17442;1739665,08;1213091,1;526573,98
Orçado;2021;Mar;F0005;00019;vol_venda;31282;1538448,76;1096746,92;441701,84
Orçado;2021;Mar;F0005;00020;vol_venda;35454;4723890,96;3308921,82;1414969,14
Orçado;2021;Mar;F0005;00021;vol_venda;59859;5790759,66;3313195,65;2477564,01
Orçado;2021;Mar;F0006;00001;vol_venda;1033;41640,23;30855,71;10784,52
Orçado;2021;Mar;F0006;00002;vol_venda;1832;53347,84;38728,48;14619,36
Orçado;2021;Mar;F0006;00003;vol_venda;16772;2941305,64;2121825,72;819479,92
Orçado;2021;Mar;F0006;00004;vol_venda;17796;1847758,68;1388265,96;459492,72
Orçado;2021;Mar;F0006;00005;vol_venda;18001;8161833,41;6931105,04;1230728,37
Orçado;2021;Mar;F0006;00006;vol_venda;56866;3450628,88;1613288,42;1837340,46
Orçado;2021;Mar;F0006;00007;vol_venda;5727;3429900,3;1981255,65;1448644,65
Orçado;2021;Mar;F0006;00008;vol_venda;24956;2896642,92;1560997,8;1335645,12
Orçado;2021;Mar;F0006;00009;vol_venda;9819;9317347,29;5401431,9;3915915,39
Orçado;2021;Mar;F0006;00010;vol_venda;49708;1590656;1048838,8;541817,2
Orçado;2021;Mar;F0006;00011;vol_venda;12887;3783236,59;2835140;948096,59
Orçado;2021;Mar;F0006;00012;vol_venda;1637;118584,28;79689,16;38895,12
Orçado;2021;Mar;F0006;00013;vol_venda;29458;1651710,06;1123528,12;528181,94
Orçado;2021;Mar;F0006;00014;vol_venda;5318;60678,38;42650,36;18028,02
Orçado;2021;Mar;F0006;00015;vol_venda;37843;229707,01;87038,9;142668,11
Orçado;2021;Mar;F0006;00016;vol_venda;42958;206627,98;97944,24;108683,74
Orçado;2021;Mar;F0006;00018;vol_venda;12477;1244455,98;867775,35;376680,63
Orçado;2021;Mar;F0006;00019;vol_venda;19433;955714,94;681320,98;274393,96
Orçado;2021;Mar;F0006;00020;vol_venda;5522;735751,28;515368,26;220383,02
Orçado;2021;Mar;F0006;00021;vol_venda;35388;3423435,12;1958725,8;1464709,32
Orçado;2021;Mar;F0007;00017;vol_venda;69474;8022857,52;5853184,5;2169673,02
Orçado;2021;Mar;F0007;00018;vol_venda;52520;5238344,8;3652766;1585578,8
Orçado;2021;Mar;F0007;00019;vol_venda;94158;4630690,44;3301179,48;1329510,96
Orçado;2021;Mar;F0007;00020;vol_venda;106712;14218306,88;9959430,96;4258875,92
Orçado;2021;Mar;F0007;00021;vol_venda;180156;17428291,44;9971634,6;7456656,84
Orçado;2021;Mar;F0008;00001;vol_venda;708;28539,48;21147,96;7391,52
Orçado;2021;Mar;F0008;00002;vol_venda;250115;7283348,8;5287431,1;1995917,7
Orçado;2021;Mar;F0008;00003;vol_venda;81705;14328605,85;10336499,55;3992106,3
Orçado;2021;Mar;F0008;00004;vol_venda;56256;5841060,48;4388530,56;1452529,92
Orçado;2021;Mar;F0008;00005;vol_venda;78370;35533741,7;30175584,8;5358156,9
Orçado;2021;Mar;F0008;00006;vol_venda;12287;745575,16;348582,19;396992,97
Orçado;2021;Mar;F0008;00007;vol_venda;11672;6990360,8;4037928,4;2952432,4
Orçado;2021;Mar;F0008;00008;vol_venda;6933;804713,31;433659,15;371054,16
Orçado;2021;Mar;F0008;00009;vol_venda;4212;3996808,92;2317021,2;1679787,72
Orçado;2021;Mar;F0008;00010;vol_venda;63100;2019200;1331410;687790
Orçado;2021;Mar;F0008;00011;vol_venda;15621;4585856,97;3436620;1149236,97
Orçado;2021;Mar;F0008;00012;vol_venda;5177;375021,88;252016,36;123005,52
Orçado;2021;Mar;F0008;00013;vol_venda;50638;2839272,66;1931333,32;907939,34
Orçado;2021;Mar;F0008;00014;vol_venda;31069;354497,29;249173,38;105323,91
Orçado;2021;Mar;F0008;00015;vol_venda;64416;391005,12;148156,8;242848,32
Orçado;2021;Mar;F0008;00016;vol_venda;44141;212318,21;100641,48;111676,73
Orçado;2021;Mar;F0008;00017;vol_venda;7721;891621,08;650494,25;241126,83
Orçado;2021;Mar;F0008;00018;vol_venda;20184;2013152,16;1403797,2;609354,96
Orçado;2021;Mar;F0008;00019;vol_venda;47653;2343574,54;1670714,18;672860,36
Orçado;2021;Mar;F0008;00020;vol_venda;31155;4151092,2;2907696,15;1243396,05
Orçado;2021;Mar;F0008;00021;vol_venda;41334;3998651,16;2287836,9;1710814,26
Orçado;2021;Mar;F0009;00001;vol_venda;4267;172002,77;127455,29;44547,48
Orçado;2021;Mar;F0009;00002;vol_venda;128908;3753800,96;2725115,12;1028685,84
Orçado;2021;Mar;F0009;00003;vol_venda;40670;7132297,9;5145161,7;1987136,2
Orçado;2021;Mar;F0009;00004;vol_venda;26373;2738308,59;2057357,73;680950,86
Orçado;2021;Mar;F0009;00005;vol_venda;45599;20675042,59;17557438,96;3117603,63
Orçado;2021;Mar;F0009;00006;vol_venda;111902;6790213,36;3174659,74;3615553,62
Orçado;2021;Mar;F0009;00007;vol_venda;28592;17123748,8;9891402,4;7232346,4
Orçado;2021;Mar;F0009;00008;vol_venda;50776;5893570,32;3176038,8;2717531,52
Orçado;2021;Mar;F0009;00009;vol_venda;21199;20115943,09;11661569,9;8454373,19
Orçado;2021;Mar;F0009;00010;vol_venda;18733;599456;395266,3;204189,7
Orçado;2021;Mar;F0009;00011;vol_venda;17007;4992744,99;3741540;1251204,99
Orçado;2021;Mar;F0009;00012;vol_venda;1972;142851,68;95996,96;46854,72
Orçado;2021;Mar;F0009;00013;vol_venda;15282;856861,74;582855,48;274006,26
Orçado;2021;Mar;F0009;00014;vol_venda;41162;469658,42;330119,24;139539,18
Orçado;2021;Mar;F0009;00015;vol_venda;215915;1310604,05;496604,5;813999,55
Orçado;2021;Mar;F0009;00016;vol_venda;234157;1126295,17;533877,96;592417,21
Orçado;2021;Mar;F0009;00017;vol_venda;51269;5920544,12;4319413,25;1601130,87
Orçado;2021;Mar;F0009;00018;vol_venda;39190;3908810,6;2725664,5;1183146,1
Orçado;2021;Mar;F0009;00019;vol_venda;75668;3721352,24;2652920,08;1068432,16
Orçado;2021;Mar;F0009;00020;vol_venda;52747;7028010,28;4922877,51;2105132,77
Orçado;2021;Mar;F0009;00021;vol_venda;120280;11635887,2;6657498;4978389,2
Orçado;2021;Mar;F0010;00001;vol_venda;158;6368,98;4719,46;1649,52
Orçado;2021;Mar;F0010;00002;vol_venda;186534;5431870,08;3943328,76;1488541,32
Orçado;2021;Mar;F0010;00003;vol_venda;35038;6144614,06;4432657,38;1711956,68
Orçado;2021;Mar;F0010;00004;vol_venda;67606;7019530,98;5273944,06;1745586,92
Orçado;2021;Mar;F0010;00005;vol_venda;45796;20764364,36;17633291,84;3131072,52
Orçado;2021;Mar;F0010;00006;vol_venda;28497;1729197,96;808459,89;920738,07
Orçado;2021;Mar;F0010;00007;vol_venda;4652;2786082,8;1609359,4;1176723,4
Orçado;2021;Mar;F0010;00008;vol_venda;5671;658232,97;354721,05;303511,92
Orçado;2021;Mar;F0010;00009;vol_venda;2908;2759430,28;1599690,8;1159739,48
Orçado;2021;Mar;F0010;00010;vol_venda;141171;4517472;2978708,1;1538763,9
Orçado;2021;Mar;F0010;00011;vol_venda;42016;12334637,12;9243520;3091117,12
Orçado;2021;Mar;F0010;00012;vol_venda;14682;1063564,08;714719,76;348844,32
Orçado;2021;Mar;F0010;00013;vol_venda;132449;7426415,43;5051604,86;2374810,57
Orçado;2021;Mar;F0010;00014;vol_venda;10175;116096,75;81603,5;34493,25
Orçado;2021;Mar;F0010;00015;vol_venda;40564;246223,48;93297,2;152926,28
Orçado;2021;Mar;F0010;00016;vol_venda;28495;137060,95;64968,6;72092,35
Orçado;2021;Mar;F0010;00017;vol_venda;31842;3677114,16;2682688,5;994425,66
Orçado;2021;Mar;F0010;00018;vol_venda;21371;2131543,54;1486353,05;645190,49
Orçado;2021;Mar;F0010;00019;vol_venda;65861;3239043,98;2309086,66;929957,32
Orçado;2021;Mar;F0010;00020;vol_venda;23550;3137802;2197921,5;939880,5
Orçado;2021;Mar;F0010;00021;vol_venda;40710;3938285,4;2253298,5;1684986,9
Orçado;2021;Abr;F0001;00017;vol_venda;50424;5822963,52;4248222;1574741,52
Orçado;2021;Abr;F0001;00018;vol_venda;83278;8306147,72;5791984,9;2514162,82
Orçado;2021;Abr;F0001;00019;vol_venda;133076;6544677,68;4665644,56;1879033,12
Orçado;2021;Abr;F0001;00020;vol_venda;57752;7694876,48;5389994,16;2304882,32
Orçado;2021;Abr;F0001;00021;vol_venda;120942;11699929,08;6694139,7;5005789,38
Orçado;2021;Abr;F0002;00001;vol_venda;442;17817,02;13202,54;4614,48
Orçado;2021;Abr;F0002;00002;vol_venda;597;17384,64;12620,58;4764,06
Orçado;2021;Abr;F0002;00003;vol_venda;52216;9157119,92;6605846,16;2551273,76
Orçado;2021;Abr;F0002;00004;vol_venda;74510;7736373,3;5812525,1;1923848,2
Orçado;2021;Abr;F0002;00005;vol_venda;76611;34736193,51;29498299,44;5237894,07
Orçado;2021;Abr;F0002;00006;vol_venda;7109;431374,12;201682,33;229691,79
Orçado;2021;Abr;F0002;00007;vol_venda;13602;8146237,8;4705611,9;3440625,9
Orçado;2021;Abr;F0002;00008;vol_venda;9038;1049040,66;565326,9;483713,76
Orçado;2021;Abr;F0002;00009;vol_venda;7108;6744852,28;3910110,8;2834741,48
Orçado;2021;Abr;F0002;00010;vol_venda;102152;3268864;2155407,2;1113456,8
Orçado;2021;Abr;F0002;00011;vol_venda;34314;10073560,98;7549080;2524480,98
Orçado;2021;Abr;F0002;00012;vol_venda;19569;1417578,36;952618,92;464959,44
Orçado;2021;Abr;F0002;00013;vol_venda;109436;6136076,52;4173889,04;1962187,48
Orçado;2021;Abr;F0002;00014;vol_venda;16760;191231,6;134415,2;56816,4
Orçado;2021;Abr;F0002;00015;vol_venda;89166;541237,62;205081,8;336155,82
Orçado;2021;Abr;F0002;00016;vol_venda;81441;391731,21;185685,48;206045,73
Orçado;2021;Abr;F0002;00017;vol_venda;9739;1124659,72;820510,75;304148,97
Orçado;2021;Abr;F0002;00018;vol_venda;25450;2538383;1770047,5;768335,5
Orçado;2021;Abr;F0002;00019;vol_venda;58798;2891685,64;2061457,88;830227,76
Orçado;2021;Abr;F0002;00020;vol_venda;30014;3999065,36;2801206,62;1197858,74
Orçado;2021;Abr;F0002;00021;vol_venda;75122;7267302,28;4158002,7;3109299,58
Orçado;2021;Abr;F0003;00001;vol_venda;1641;66148,71;49016,67;17132,04
Orçado;2021;Abr;F0003;00002;vol_venda;2560;74547,2;54118,4;20428,8
Orçado;2021;Abr;F0003;00003;vol_venda;20211;3544403,07;2556893,61;987509,46
Orçado;2021;Abr;F0003;00004;vol_venda;8626;895637,58;672914,26;222723,32
Orçado;2021;Abr;F0003;00005;vol_venda;31303;14193093,23;12052907,12;2140186,11
Orçado;2021;Abr;F0003;00006;vol_venda;178697;10843333,96;5069633,89;5773700,07
Orçado;2021;Abr;F0003;00007;vol_venda;37955;22731249,5;13130532,25;9600717,25
Orçado;2021;Abr;F0003;00008;vol_venda;86515;10041796,05;5411513,25;4630282,8
Orçado;2021;Abr;F0003;00009;vol_venda;51269;48649666,79;28203076,9;20446589,89
Orçado;2021;Abr;F0003;00010;vol_venda;42149;1348768;889343,9;459424,1
Orçado;2021;Abr;F0003;00011;vol_venda;8381;2460410,17;1843820;616590,17
Orçado;2021;Abr;F0003;00012;vol_venda;1972;142851,68;95996,96;46854,72
Orçado;2021;Abr;F0003;00013;vol_venda;28345;1589304,15;1081078,3;508225,85
Orçado;2021;Abr;F0003;00014;vol_venda;40422;461215,02;324184,44;137030,58
Orçado;2021;Abr;F0003;00015;vol_venda;158487;962016,09;364520,1;597495,99
Orçado;2021;Abr;F0003;00016;vol_venda;165387;795511,47;377082,36;418429,11
Orçado;2021;Abr;F0003;00017;vol_venda;66055;7628031,4;5565133,75;2062897,65
Orçado;2021;Abr;F0003;00018;vol_venda;45846;4572680,04;3188589,3;1384090,74
Orçado;2021;Abr;F0003;00019;vol_venda;157255;7733800,9;5513360,3;2220440,6
Orçado;2021;Abr;F0003;00020;vol_venda;64084;8538552,16;5980959,72;2557592,44
Orçado;2021;Abr;F0003;00021;vol_venda;112642;10896987,08;6234734,7;4662252,38
Orçado;2021;Abr;F0004;00001;vol_venda;7712;310870,72;230357,44;80513,28
Orçado;2021;Abr;F0004;00002;vol_venda;2991;87097,92;63229,74;23868,18
Orçado;2021;Abr;F0004;00003;vol_venda;50738;8897923,06;6418864,38;2479058,68
Orçado;2021;Abr;F0004;00004;vol_venda;73420;7623198,6;5727494,2;1895704,4
Orçado;2021;Abr;F0004;00005;vol_venda;68188;30917121,08;26255107,52;4662013,56
Orçado;2021;Abr;F0004;00006;vol_venda;15264;926219,52;433039,68;493179,84
Orçado;2021;Abr;F0004;00007;vol_venda;3054;1829040,6;1056531,3;772509,3
Orçado;2021;Abr;F0004;00008;vol_venda;6104;708491,28;381805,2;326686,08
Orçado;2021;Abr;F0004;00009;vol_venda;9160;8692015,6;5038916;3653099,6
Orçado;2021;Abr;F0004;00010;vol_venda;153965;4926880;3248661,5;1678218,5
Orçado;2021;Abr;F0004;00011;vol_venda;49140;14426029,8;10810800;3615229,8
Orçado;2021;Abr;F0004;00012;vol_venda;16719;1211124,36;813880,92;397243,44
Orçado;2021;Abr;F0004;00013;vol_venda;109771;6154859,97;4186665,94;1968194,03
Orçado;2021;Abr;F0004;00014;vol_venda;21955;250506,55;176079,1;74427,45
Orçado;2021;Abr;F0004;00015;vol_venda;29221;177371,47;67208,3;110163,17
Orçado;2021;Abr;F0004;00016;vol_venda;31551;151760,31;71936,28;79824,03
Orçado;2021;Abr;F0004;00017;vol_venda;38236;4415493,28;3221383;1194110,28
Orçado;2021;Abr;F0004;00018;vol_venda;26023;2595534,02;1809899,65;785634,37
Orçado;2021;Abr;F0004;00019;vol_venda;72985;3589402,3;2558854,1;1030548,2
Orçado;2021;Abr;F0004;00020;vol_venda;34021;4532958,04;3175179,93;1357778,11
Orçado;2021;Abr;F0004;00021;vol_venda;42163;4078848,62;2333722,05;1745126,57
Orçado;2021;Abr;F0005;00001;vol_venda;800;32248;23896;8352
Orçado;2021;Abr;F0005;00002;vol_venda;990;28828,8;20928,6;7900,2
Orçado;2021;Abr;F0005;00003;vol_venda;40322;7071269,14;5101136,22;1970132,92
Orçado;2021;Abr;F0005;00004;vol_venda;24120;2504379,6;1881601,2;622778,4
Orçado;2021;Abr;F0005;00005;vol_venda;43100;19541971;16595224;2946747
Orçado;2021;Abr;F0005;00006;vol_venda;41714;2531205,52;1183426,18;1347779,34
Orçado;2021;Abr;F0005;00007;vol_venda;5703;3415526,7;1972952,85;1442573,85
Orçado;2021;Abr;F0005;00008;vol_venda;10982;1274680,74;686924,1;587756,64
Orçado;2021;Abr;F0005;00009;vol_venda;6466;6135652,06;3556946,6;2578705,46
Orçado;2021;Abr;F0005;00010;vol_venda;81960;2622720;1729356;893364
Orçado;2021;Abr;F0005;00011;vol_venda;29058;8530557,06;6392760;2137797,06
Orçado;2021;Abr;F0005;00012;vol_venda;3685;266941,4;179385,8;87555,6
Orçado;2021;Abr;F0005;00013;vol_venda;69031;3870568,17;2632842,34;1237725,83
Orçado;2021;Abr;F0005;00014;vol_venda;8621;98365,61;69140,42;29225,19
Orçado;2021;Abr;F0005;00015;vol_venda;47691;289484,37;109689,3;179795,07
Orçado;2021;Abr;F0005;00016;vol_venda;37955;182563,55;86537,4;96026,15
Orçado;2021;Abr;F0005;00017;vol_venda;16754;1934751,92;1411524,5;523227,42
Orçado;2021;Abr;F0005;00018;vol_venda;27668;2759606,32;1924309,4;835296,92
Orçado;2021;Abr;F0005;00019;vol_venda;44215;2174493,7;1550177,9;624315,8
Orçado;2021;Abr;F0005;00020;vol_venda;19188;2556609,12;1790816,04;765793,08
Orçado;2021;Abr;F0005;00021;vol_venda;40178;3886819,72;2223852,3;1662967,42
Orçado;2021;Abr;F0006;00001;vol_venda;1409;56796,79;42086,83;14709,96
Orçado;2021;Abr;F0006;00002;vol_venda;1550;45136;32767;12369
Orçado;2021;Abr;F0006;00003;vol_venda;62189;10906084,93;7867530,39;3038554,54
Orçado;2021;Abr;F0006;00004;vol_venda;67502;7008732,66;5265831,02;1742901,64
Orçado;2021;Abr;F0006;00005;vol_venda;61573;27917813,93;23708067,92;4209746,01
Orçado;2021;Abr;F0006;00006;vol_venda;31910;1936298,8;905286,7;1031012,1
Orçado;2021;Abr;F0006;00007;vol_venda;10840;6492076;3750098;2741978
Orçado;2021;Abr;F0006;00008;vol_venda;12275;1424759,25;767801,25;656958
Orçado;2021;Abr;F0006;00009;vol_venda;9409;8928294,19;5175890,9;3752403,29
Orçado;2021;Abr;F0006;00010;vol_venda;228292;7305344;4816961,2;2488382,8
Orçado;2021;Abr;F0006;00011;vol_venda;54616;16033619,12;12015520;4018099,12
Orçado;2021;Abr;F0006;00012;vol_venda;38050;2756342;1852274;904068
Orçado;2021;Abr;F0006;00013;vol_venda;124373;6973594,11;4743586,22;2230007,89
Orçado;2021;Abr;F0006;00014;vol_venda;21274;242736,34;170617,48;72118,86
Orçado;2021;Abr;F0006;00015;vol_venda;204762;1242905,34;470952,6;771952,74
Orçado;2021;Abr;F0006;00016;vol_venda;111484;536238,04;254183,52;282054,52
Orçado;2021;Abr;F0006;00017;vol_venda;42755;4937347,4;3602108,75;1335238,65
Orçado;2021;Abr;F0006;00018;vol_venda;58910;5875683,4;4097190,5;1778492,9
Orçado;2021;Abr;F0006;00019;vol_venda;88164;4335905,52;3091029,84;1244875,68
Orçado;2021;Abr;F0006;00020;vol_venda;64027;8530957,48;5975639,91;2555317,57
Orçado;2021;Abr;F0006;00021;vol_venda;92049;8904820,26;5094912,15;3809908,11
Orçado;2021;Abr;F0007;00017;vol_venda;50424;5822963,52;4248222;1574741,52
Orçado;2021;Abr;F0007;00018;vol_venda;83278;8306147,72;5791984,9;2514162,82
Orçado;2021;Abr;F0007;00019;vol_venda;133076;6544677,68;4665644,56;1879033,12
Orçado;2021;Abr;F0007;00020;vol_venda;57752;7694876,48;5389994,16;2304882,32
Orçado;2021;Abr;F0007;00021;vol_venda;120942;11699929,08;6694139,7;5005789,38
Orçado;2021;Abr;F0008;00001;vol_venda;442;17817,02;13202,54;4614,48
Orçado;2021;Abr;F0008;00002;vol_venda;597;17384,64;12620,58;4764,06
Orçado;2021;Abr;F0008;00003;vol_venda;52216;9157119,92;6605846,16;2551273,76
Orçado;2021;Abr;F0008;00004;vol_venda;74510;7736373,3;5812525,1;1923848,2
Orçado;2021;Abr;F0008;00005;vol_venda;76611;34736193,51;29498299,44;5237894,07
Orçado;2021;Abr;F0008;00006;vol_venda;7109;431374,12;201682,33;229691,79
Orçado;2021;Abr;F0008;00007;vol_venda;13602;8146237,8;4705611,9;3440625,9
Orçado;2021;Abr;F0008;00008;vol_venda;9038;1049040,66;565326,9;483713,76
Orçado;2021;Abr;F0008;00009;vol_venda;7108;6744852,28;3910110,8;2834741,48
Orçado;2021;Abr;F0008;00010;vol_venda;102152;3268864;2155407,2;1113456,8
Orçado;2021;Abr;F0008;00011;vol_venda;34314;10073560,98;7549080;2524480,98
Orçado;2021;Abr;F0008;00012;vol_venda;19569;1417578,36;952618,92;464959,44
Orçado;2021;Abr;F0008;00013;vol_venda;109436;6136076,52;4173889,04;1962187,48
Orçado;2021;Abr;F0008;00014;vol_venda;16760;191231,6;134415,2;56816,4
Orçado;2021;Abr;F0008;00015;vol_venda;89166;541237,62;205081,8;336155,82
Orçado;2021;Abr;F0008;00016;vol_venda;81441;391731,21;185685,48;206045,73
Orçado;2021;Abr;F0008;00017;vol_venda;9739;1124659,72;820510,75;304148,97
Orçado;2021;Abr;F0008;00018;vol_venda;25450;2538383;1770047,5;768335,5
Orçado;2021;Abr;F0008;00019;vol_venda;58798;2891685,64;2061457,88;830227,76
Orçado;2021;Abr;F0008;00020;vol_venda;30014;3999065,36;2801206,62;1197858,74
Orçado;2021;Abr;F0008;00021;vol_venda;75122;7267302,28;4158002,7;3109299,58
Orçado;2021;Abr;F0009;00001;vol_venda;1641;66148,71;49016,67;17132,04
