Filial	Produto	Versão	Mês	Volume	Receita	Custo	Margem
F0008	00002	Realizado	out	1083,5	32971,3384	23821,3976	9149,9408
F0008	00002	Realizado	out	11264	342768,0256	247645,7984	95122,2272
F0008	00002	Realizado	out	2165,9	65909,20336	47618,61104	18290,59232
F0008	00002	Realizado	out	2526,7	76888,49168	55551,01552	21337,47616
F0008	00002	Realizado	out	5559,4	169174,7658	122226,7446	46948,02112
F0008	00002	Realizado	out	3899,5	118663,3448	85732,8472	32930,4976
F0008	00002	Realizado	out	5126	155986,2304	112698,1856	43288,0448
F0008	00002	Realizado	out	3826,9	116454,0978	84136,69264	32317,40512
F0008	00002	Realizado	out	4043,6	123048,3654	88900,97216	34147,39328
F0008	00002	Realizado	out	2526,7	76888,49168	55551,01552	21337,47616
F0008	00002	Realizado	out	3682,8	112069,0771	80968,56768	31100,50944
F0008	00002	Realizado	out	3393,5	103265,5624	74608,1336	28657,4288
F0008	00002	Realizado	out	9386,3	285628,8635	206363,4373	79265,42624
F0008	00002	Realizado	out	1805,1	54929,91504	39686,20656	15243,70848
F0008	00002	Realizado	out	1949,2	59314,93568	42854,33152	16460,60416
F0008	00002	Realizado	out	17256,8	525131,3267	379401,1021	145730,2246
F0008	00002	Realizado	out	3682,8	112069,0771	80968,56768	31100,50944
F0008	00002	Realizado	out	6209,5	188957,5688	136519,5832	52437,9856
F0008	00002	Realizado	out	20939,6	637200,4038	460369,6698	176830,7341
F0008	00002	Realizado	out	21083,7	641585,4245	463537,7947	178047,6298
F0008	00002	Realizado	out	22599,5	687711,8248	496863,5672	190848,2576
F0008	00002	Realizado	out	1155	35147,112	25393,368	9753,744
F0008	00002	Realizado	out	2165,9	65909,20336	47618,61104	18290,59232
F0008	00002	Realizado	out	3610,2	109859,8301	79372,41312	30487,41696
F0008	00002	Realizado	out	2165,9	65909,20336	47618,61104	18290,59232
F0008	00002	Realizado	out	6353,6	193342,5894	139687,7082	53654,88128
F0008	00002	Realizado	out	3971	120839,1184	87304,8176	33534,3008
F0008	00002	Realizado	out	2382,6	72503,47104	52382,89056	20120,58048
F0008	00002	Realizado	out	8736,2	265846,0605	192070,5987	73775,46176
F0008	00002	Realizado	out	1949,2	59314,93568	42854,33152	16460,60416
F0008	00002	Realizado	out	5848,7	177978,2805	128587,1787	49391,10176
F0008	00002	Realizado	out	1661	50544,8944	36518,0816	14026,8128
F0008	00002	Realizado	out	3320,9	101056,3154	73011,97904	28044,33632
F0008	00002	Realizado	out	4837,8	147216,1891	106361,9357	40854,25344
F0008	00002	Realizado	out	17184,2	522922,0797	377804,9475	145117,1322
F0008	00002	Realizado	out	9169,6	279034,5958	201599,1578	77435,43808
F0008	00002	Realizado	out	3899,5	118663,3448	85732,8472	32930,4976
F0008	00002	Realizado	set	19538,2	594555,2413	429559,0499	164996,1914
F0008	00002	Realizado	set	875,6	26644,85824	19250,59136	7394,26688
F0008	00002	Realizado	set	341	10376,7664	7497,0896	2879,6768
F0008	00002	Realizado	set	11533,5	350969,0184	253570,9176	97398,1008
F0008	00002	Realizado	set	3746,6	114010,5366	82371,24896	31639,28768
F0008	00002	Realizado	set	1265	38494,456	27811,784	10682,672
F0008	00002	Realizado	set	2019,6	61457,23584	44402,11776	17055,11808
F0008	00002	Realizado	set	925,1	28151,16304	20338,87856	7812,28448
F0008	00002	Realizado	set	7640,6	232506,5142	167983,1754	64523,33888
F0008	00002	Realizado	set	1776,5	54059,6056	39057,4184	15002,1872
F0008	00002	Realizado	set	1824,9	55532,43696	40121,52144	15410,91552
F0008	00002	Realizado	set	389,4	11849,59776	8561,19264	3288,40512
F0008	00002	Realizado	set	1021,9	31096,82576	22467,08464	8629,74112
F0008	00002	Realizado	set	1459,7	44419,25488	32092,38032	12326,87456
F0008	00002	Realizado	set	365,2	11113,18208	8029,14112	3084,04096
F0008	00002	Realizado	set	632,5	19247,228	13905,892	5341,336
F0008	00002	Realizado	set	1873,3	57005,26832	41185,62448	15819,64384
F0008	00002	Realizado	set	705,1	21456,47504	15502,04656	5954,42848
F0008	00002	Realizado	set	57979,9	1764351,549	1274722,889	489628,6595
F0008	00002	Realizado	set	2599,3	79097,73872	57147,17008	21950,56864
F0008	00002	Realizado	set	1010,9	30762,09136	22225,24304	8536,84832
F0008	00002	Realizado	set	34224,3	1041459,139	752441,7701	289017,3686
F0008	00002	Realizado	set	11119,9	338383,005	244477,6734	93905,33152
F0008	00002	Realizado	set	3754,3	114244,8507	82540,53808	31704,31264
F0008	00002	Realizado	set	5992,8	182363,3011	131755,3037	50607,99744
F0008	00002	Realizado	set	2743,4	83482,75936	60315,29504	23167,46432
F0008	00002	Realizado	set	22672,1	689921,0718	498459,7218	191461,3501
F0008	00002	Realizado	set	5271,2	160404,7245	115890,4947	44514,22976
F0008	00002	Realizado	set	5415,3	164789,7451	119058,6197	45731,12544
F0008	00002	Realizado	set	1155	35147,112	25393,368	9753,744
F0008	00002	Realizado	set	3032,7	92286,27408	66675,72912	25610,54496
F0008	00002	Realizado	set	4331,8	131818,4067	95237,22208	36581,18464
F0008	00002	Realizado	set	1083,5	32971,3384	23821,3976	9149,9408
F0008	00002	Realizado	set	1877,7	57139,16208	41282,36112	15856,80096
F0008	00002	Realizado	set	5559,4	169174,7658	122226,7446	46948,02112
F0008	00002	Realizado	set	2094,4	63733,42976	46046,64064	17686,78912
F0009	00002	Realizado	abr	2816	85692,0064	61911,4496	23780,5568
F0009	00002	Realizado	abr	1661	50544,8944	36518,0816	14026,8128
F0009	00002	Realizado	abr	7942	241678,2368	174609,6352	67068,6016
F0009	00002	Realizado	abr	17617,6	536110,615	387333,5066	148777,1085
F0009	00002	Realizado	abr	21805,3	663544,0011	479402,6037	184141,3974
F0009	00002	Realizado	abr	3393,5	103265,5624	74608,1336	28657,4288
F0009	00002	Realizado	abr	7758,3	236088,1723	170570,8805	65517,29184
F0009	00002	Realizado	abr	4574,9	139216,037	100581,9214	38634,11552
F0009	00002	Realizado	abr	21881,2	665853,6685	481071,3107	184782,3578
F0009	00002	Realizado	abr	48537,5	1477015,54	1067126,06	409889,48
F0009	00002	Realizado	abr	60075,4	1828118,452	1320793,714	507324,7379
F0009	00002	Realizado	abr	9348,9	284490,7666	205541,1758	78949,59072
F0009	00002	Realizado	ago	1371,7	41741,37968	30157,64752	11583,73216
F0009	00002	Realizado	ago	3779,6	115014,7398	83096,77376	31917,96608
F0009	00002	Realizado	dez	1083,5	32971,3384	23821,3976	9149,9408
F0009	00002	Realizado	dez	3032,7	92286,27408	66675,72912	25610,54496
F0009	00002	Realizado	dez	8014,6	243887,4838	176205,7898	67681,69408
F0009	00002	Realizado	dez	2984,3	90813,44272	65611,62608	25201,81664
F0009	00002	Realizado	dez	8354,5	254230,7768	183678,6952	70552,0816
F0009	00002	Realizado	dez	22080,3	671912,3611	485448,6437	186463,7174
F0009	00002	Realizado	fev	3032,7	92286,27408	66675,72912	25610,54496
F0009	00002	Realizado	fev	11191,4	340558,7786	246049,6438	94509,13472
F0009	00002	Realizado	fev	11697,4	355956,561	257174,3574	98782,20352
F0009	00002	Realizado	fev	650,1	19782,80304	14292,83856	5489,96448
F0009	00002	Realizado	fev	8354,5	254230,7768	183678,6952	70552,0816
F0009	00002	Realizado	fev	30833	938260,5232	677882,0048	260378,5184
F0009	00002	Realizado	fev	32225,6	980637,8982	708499,1514	272138,7469
F0009	00002	Realizado	fev	1790,8	54494,76032	39371,81248	15122,94784
F0009	00002	Realizado	jan	8881,4	270264,5546	195262,9078	75001,64672
F0009	00002	Realizado	jan	12708,3	386718,6523	279399,6005	107319,0518
F0009	00002	Realizado	jan	2165,9	65909,20336	47618,61104	18290,59232
F0009	00002	Realizado	jan	24467,3	744549,7259	537928,2709	206621,455
F0009	00002	Realizado	jan	35010,8	1065392,648	769733,4445	295659,2038
F0009	00002	Realizado	jan	5967,5	181593,412	131199,068	50394,344
F0009	00002	Realizado	jul	1661	50544,8944	36518,0816	14026,8128
F0009	00002	Realizado	jul	866,8	26377,07072	19057,11808	7319,95264
F0009	00002	Realizado	jul	1155	35147,112	25393,368	9753,744
F0009	00002	Realizado	jul	4574,9	139216,037	100581,9214	38634,11552
F0009	00002	Realizado	jul	2387	72637,3648	52479,6272	20157,7376
F0009	00002	Realizado	jul	3182,3	96838,66192	69964,77488	26873,88704
F0009	00002	Realizado	jun	5342,7	162580,4981	117462,4651	45118,03296
F0009	00002	Realizado	jun	15162,4	461397,897	333354,4614	128043,4355
F0009	00002	Realizado	jun	1155	35147,112	25393,368	9753,744
F0009	00002	Realizado	jun	14720,2	447941,5741	323632,4291	124309,145
F0009	00002	Realizado	jun	41773,6	1271187,357	918417,6602	352769,6973
F0009	00002	Realizado	jun	3182,3	96838,66192	69964,77488	26873,88704
F0009	00002	Realizado	mai	16896	514152,0384	371468,6976	142683,3408
F0009	00002	Realizado	mai	7364,5	224104,6808	161912,9512	62191,7296
F0009	00002	Realizado	mai	46548,7	1416495,56	1023401,099	393094,4618
F0009	00002	Realizado	mai	20290,6	617451,0742	446101,0154	171350,0589
F0009	00002	Realizado	mar	3610,2	109859,8301	79372,41312	30487,41696
F0009	00002	Realizado	mar	1949,2	59314,93568	42854,33152	16460,60416
F0009	00002	Realizado	mar	29675,8	903046,4643	652440,2685	250606,1958
F0009	00002	Realizado	mar	2526,7	76888,49168	55551,01552	21337,47616
F0009	00002	Realizado	mar	9946,2	302666,8445	218673,1747	83993,66976
F0009	00002	Realizado	mar	5371,3	163450,8075	118091,2533	45359,55424
F0009	00002	Realizado	mar	81757,5	2487913,428	1797487,692	690425,736
F0009	00002	Realizado	mar	6961,9	211853,4018	153061,5486	58791,85312
F0009	00002	Realizado	nov	3682,8	112069,0771	80968,56768	31100,50944
F0009	00002	Realizado	nov	2816	85692,0064	61911,4496	23780,5568
F0009	00002	Realizado	nov	2310	70294,224	50786,736	19507,488
F0009	00002	Realizado	nov	17400,9	529516,3474	382569,227	146947,1203
F0009	00002	Realizado	nov	8448	257076,0192	185734,3488	71341,6704
F0009	00002	Realizado	nov	8158,7	248272,5045	179373,9147	68898,58976
F0009	00002	Realizado	nov	10145,3	308725,5371	223050,5077	85675,02944
F0009	00002	Realizado	nov	7758,3	236088,1723	170570,8805	65517,29184
F0009	00002	Realizado	nov	6365,7	193710,7973	139953,7339	53757,06336
F0009	00002	Realizado	nov	47940,2	1458839,462	1053994,061	404845,401
F0009	00002	Realizado	nov	23273,8	708231,0435	511688,4573	196542,5862
F0009	00002	Realizado	nov	22478,5	684029,7464	494203,3096	189826,4368
F0009	00002	Realizado	out	16173,3	492159,9883	355579,7045	136580,2838
F0009	00002	Realizado	out	9169,6	279034,5958	201599,1578	77435,43808
F0009	00002	Realizado	out	1083,5	32971,3384	23821,3976	9149,9408
F0009	00002	Realizado	out	16823,4	511942,7914	369872,543	142070,2483
F0009	00002	Realizado	out	15524,3	472410,6587	341311,0501	131099,6086
F0009	00002	Realizado	out	5487,9	166998,9922	120654,7742	46344,21792
F0009	00002	Realizado	out	6787	206531,1248	149216,2672	57314,8576
F0009	00002	Realizado	out	1515,8	46126,40032	33325,77248	12800,62784
F0009	00002	Realizado	out	44558,8	1355942,108	979651,9533	376290,1542
F0009	00002	Realizado	out	25263,7	768784,4965	555437,6027	213346,8938
F0009	00002	Realizado	out	2984,3	90813,44272	65611,62608	25201,81664
F0009	00002	Realizado	out	46349,6	1410436,868	1019023,766	391413,1021
F0009	00002	Realizado	out	42769,1	1301480,821	940304,325	361176,4957
F0009	00002	Realizado	out	15118,4	460058,9594	332387,095	127671,8643
F0009	00002	Realizado	out	18698,9	569015,0066	411106,5358	157908,4707
F0009	00002	Realizado	out	4177,8	127132,1251	91851,43968	35280,68544
F0009	00002	Realizado	set	5198,6	158195,4774	114294,3402	43901,13728
F0009	00002	Realizado	set	14322	435824,1888	314877,7632	120946,4256
F0010	00002	Realizado	abr	3290,1	100119,059	72334,82256	27784,23648
F0010	00002	Realizado	abr	4812,5	146446,3	105805,7	40640,6
F0010	00002	Realizado	abr	864,6	26310,12384	19008,74976	7301,37408
F0010	00002	Realizado	abr	1972,3	60017,87792	43362,19888	16655,67904
F0010	00002	Realizado	abr	6300,8	191735,8643	138526,8685	53208,99584
F0010	00002	Realizado	abr	12983,3	395087,0123	285445,6405	109641,3718
F0010	00002	Realizado	abr	4950	150630,48	108828,72	41801,76
F0010	00002	Realizado	abr	3980,9	121140,3794	87522,47504	33617,90432
F0010	00002	Realizado	abr	10837,2	329780,3309	238262,3443	91517,98656
F0010	00002	Realizado	abr	11904,2	362249,5677	261720,9795	100528,5882
F0010	00002	Realizado	abr	17417,4	530018,449	382931,9894	147086,4595
F0010	00002	Realizado	abr	3132,8	95332,35712	68876,48768	26455,86944
F0010	00002	Realizado	abr	7142,3	217343,0459	157027,7509	60315,29504
F0010	00002	Realizado	abr	22805,2	693971,3581	501386,0051	192585,353
F0010	00002	Realizado	abr	46988,7	1429884,936	1033074,763	396810,1738
F0010	00002	Realizado	abr	17917,9	545248,8642	393935,7822	151313,0819
F0010	00002	Realizado	abr	14410	438502,064	316812,496	121689,568
F0010	00002	Realizado	abr	39219,4	1193462,03	862262,0406	331199,9891
F0010	00002	Realizado	ago	6508,7	198062,3445	143097,6747	54964,66976
F0010	00002	Realizado	ago	2491,5	75817,3416	54777,1224	21040,2192
F0010	00002	Realizado	ago	3427,6	104303,239	75357,84256	28945,39648
F0010	00002	Realizado	ago	3670,7	111700,8693	80702,54192	30998,32736
F0010	00002	Realizado	ago	2770,9	84319,59536	60919,89904	23399,69632
F0010	00002	Realizado	ago	3151,5	95901,4056	69287,6184	26613,7872
F0010	00002	Realizado	ago	7306,2	222330,5885	160631,1907	61699,39776
F0010	00002	Realizado	ago	345,4	10510,66016	7593,82624	2916,83392
F0010	00002	Realizado	ago	23556,5	716833,7176	517903,7864	198929,9312
F0010	00002	Realizado	ago	9022,2	274549,1549	198358,4803	76190,67456
F0010	00002	Realizado	ago	12404,7	377479,9829	272724,7723	104755,2106
F0010	00002	Realizado	ago	13282,5	404191,788	292023,732	112168,056
F0010	00002	Realizado	ago	10024,3	305043,4587	220390,2501	84653,20864
F0010	00002	Realizado	ago	11402,6	346985,679	250693,0026	96292,67648
F0010	00002	Realizado	ago	26438,5	804534,1304	581266,2856	223267,8448
F0010	00002	Realizado	ago	1252,9	38126,24816	27545,75824	10580,48992
F0010	00002	Realizado	dez	1593,9	48503,01456	35042,84784	13460,16672
F0010	00002	Realizado	dez	1142,9	34778,90416	25127,34224	9651,56192
F0010	00002	Realizado	dez	8101,5	246531,8856	178116,3384	68415,5472
F0010	00002	Realizado	dez	15096,4	459389,4906	331903,4118	127486,0787
F0010	00002	Realizado	dez	727,1	22125,94384	15985,72976	6140,21408
F0010	00002	Realizado	dez	5764	175400,8256	126724,9984	48675,8272
F0010	00002	Realizado	dez	4134,9	125826,661	90908,25744	34918,40352
F0010	00002	Realizado	dez	29320,5	892234,5432	644628,7848	247605,7584
F0010	00002	Realizado	dez	54632,6	1662491,871	1201130,491	461361,3805
F0010	00002	Realizado	dez	2631,2	80068,46848	57848,51072	22219,95776
F0010	00002	Realizado	fev	3878,6	118027,3494	85273,34816	32754,00128
F0010	00002	Realizado	fev	5748,6	174932,1974	126386,4202	48545,77728
F0010	00002	Realizado	fev	14033,8	427054,1475	308541,5133	118512,6342
F0010	00002	Realizado	fev	20799,9	632949,277	457298,2814	175650,9955
F0010	00002	Realizado	jan	12637,9	384576,3522	277851,8142	106724,5379
F0010	00002	Realizado	jan	45735,8	1391758,688	1005529,004	386229,6838
F0010	00002	Realizado	jul	2043,8	62193,65152	44934,16928	17259,48224
F0010	00002	Realizado	jul	1870	56904,848	41113,072	15791,776
F0010	00002	Realizado	jul	3670,7	111700,8693	80702,54192	30998,32736
F0010	00002	Realizado	jul	10179,4	309763,2138	223800,2166	85962,99712
F0010	00002	Realizado	jul	1453,1	44218,41424	31947,27536	12271,13888
F0010	00002	Realizado	jul	1177	35816,5808	25877,0512	9939,5296
F0010	00002	Realizado	jul	657,8	20017,11712	14462,12768	5554,98944
F0010	00002	Realizado	jul	3946,8	120102,7027	86772,76608	33329,93664
F0010	00002	Realizado	jul	2458,5	74813,1384	54051,5976	20761,5408
F0010	00002	Realizado	jul	1350,8	41105,38432	29698,14848	11407,23584
F0010	00002	Realizado	jul	1003,2	30527,77728	22055,95392	8471,82336
F0010	00002	Realizado	jul	380,6	11581,81024	8367,71936	3214,09088
F0010	00002	Realizado	jul	7393,1	224974,9902	162541,7394	62433,25088
F0010	00002	Realizado	jul	6766,1	205895,1294	148756,7682	57138,36128
F0010	00002	Realizado	jul	13282,5	404191,788	292023,732	112168,056
F0010	00002	Realizado	jul	36839	1121025,506	809927,5184	311097,9872
F0010	00002	Realizado	jul	5262,4	160136,937	115697,0214	44439,91552
F0010	00002	Realizado	jul	4260,3	129642,6331	93665,25168	35977,38144
F0010	00002	Realizado	jul	2380,4	72436,52416	52334,52224	20102,00192
F0010	00002	Realizado	jul	14284,6	434686,0918	314055,5018	120630,5901
F0010	00002	Realizado	jul	8896,8	270733,1827	195601,4861	75131,69664
F0010	00002	Realizado	jul	4887,3	148722,4939	107450,2229	41272,27104
F0010	00002	Realizado	jul	3633,3	110562,7723	79880,28048	30682,49184
F0010	00002	Realizado	jul	1378,3	41942,22032	30302,75248	11639,46784
F0010	00002	Realizado	jun	4812,5	146446,3	105805,7	40640,6
F0010	00002	Realizado	jun	4120,6	125391,5062	90593,86336	34797,64288
F0010	00002	Realizado	jun	3980,9	121140,3794	87522,47504	33617,90432
F0010	00002	Realizado	jun	7720,9	234950,0754	169748,619	65201,45632
F0010	00002	Realizado	jun	13330,9	405664,6194	293087,835	112576,7843
F0010	00002	Realizado	jun	2873,2	87432,62528	63169,02592	24263,59936
F0010	00002	Realizado	jun	5090,8	154915,0803	111924,2925	42990,78784
F0010	00002	Realizado	jun	6058,8	184371,7075	133206,3533	51165,35424
F0010	00002	Realizado	jun	8137,8	247636,5091	178914,4157	68722,09344
F0010	00002	Realizado	jun	1074,7	32703,55088	23627,92432	9075,62656
F0010	00002	Realizado	jun	17417,4	530018,449	382931,9894	147086,4595
F0010	00002	Realizado	jun	14911,6	453765,9526	327840,473	125925,4797
F0010	00002	Realizado	jun	14410	438502,064	316812,496	121689,568
F0010	00002	Realizado	jun	27942,2	850292,3229	614326,0323	235966,2906
F0010	00002	Realizado	jun	48241,6	1468011,185	1060620,521	407390,6637
F0010	00002	Realizado	jun	10400,5	316491,3752	228661,2328	87830,1424
F0010	00002	Realizado	jun	18419,5	560512,7528	404963,7592	155548,9936
F0010	00002	Realizado	jun	21928,5	667293,0264	482111,2296	185181,7968
F0010	00002	Realizado	jun	29445,9	896050,5154	647385,779	248664,7363
F0010	00002	Realizado	jun	3884,1	118194,7166	85394,26896	32800,44768
F0010	00002	Realizado	mai	1420,1	43214,21104	31221,75056	11992,46048
F0010	00002	Realizado	mai	1593,9	48503,01456	35042,84784	13460,16672
F0010	00002	Realizado	mai	6058,8	184371,7075	133206,3533	51165,35424
F0010	00002	Realizado	mai	3116,3	94830,25552	68513,72528	26316,53024
F0010	00002	Realizado	mai	2284,7	69524,33488	50230,50032	19293,83456
F0010	00002	Realizado	mai	2389,2	72704,31168	52527,99552	20176,31616
F0010	00002	Realizado	mai	3151,5	95901,4056	69287,6184	26613,7872
F0010	00002	Realizado	mai	3878,6	118027,3494	85273,34816	32754,00128
F0010	00002	Realizado	mai	5401	164354,5904	118744,2256	45610,3648
F0010	00002	Realizado	mai	2008,6	61122,50144	44160,27616	16962,22528
F0010	00002	Realizado	mai	1453,1	44218,41424	31947,27536	12271,13888
F0010	00002	Realizado	mai	2423,3	73741,98832	53277,70448	20464,28384
F0010	00002	Realizado	mai	5137	156320,9648	112940,0272	43380,9376
F0010	00002	Realizado	mai	5764	175400,8256	126724,9984	48675,8272
F0010	00002	Realizado	mai	21928,5	667293,0264	482111,2296	185181,7968
F0010	00002	Realizado	mai	11277,2	343169,7069	247936,0083	95233,69856
F0010	00002	Realizado	mai	8269,8	251653,3219	181816,5149	69836,80704
F0010	00002	Realizado	mai	8646	263101,2384	190087,4976	73013,7408
F0010	00002	Realizado	mai	11402,6	346985,679	250693,0026	96292,67648
F0010	00002	Realizado	mai	14033,8	427054,1475	308541,5133	118512,6342
F0010	00002	Realizado	mai	19547	594823,0288	429752,5232	165070,5056
F0010	00002	Realizado	mai	7267,7	221159,0181	159784,7451	61374,27296
F0010	00002	Realizado	mai	5262,4	160136,937	115697,0214	44439,91552
F0010	00002	Realizado	mai	8771,4	266917,2106	192844,4918	74072,71872
F0010	00002	Realizado	mar	2113,1	64302,47824	46457,77136	17844,70688
F0010	00002	Realizado	mar	1315,6	40034,23424	28924,25536	11109,97888
F0010	00002	Realizado	mar	6958,6	211752,9814	152988,9962	58763,98528
F0010	00002	Realizado	mar	4154,7	126429,1829	91343,57232	35085,61056
F0010	00002	Realizado	mar	2701,6	82210,76864	59396,29696	22814,47168
F0010	00002	Realizado	mar	18176,4	553115,1226	399619,0598	153496,0627
F0010	00002	Realizado	mar	7167,6	218112,935	157583,9866	60528,94848
F0010	00002	Realizado	mar	1142,9	34778,90416	25127,34224	9651,56192
F0010	00002	Realizado	mar	693	21088,2672	15236,0208	5852,2464
