Filial	Produto	Versão	Mês	Volume
F0002	00003	Orçado	ago	1838
F0002	00003	Orçado	ago	722
F0002	00003	Orçado	ago	1575
F0002	00003	Orçado	ago	1969
F0002	00003	Orçado	ago	1313
F0002	00003	Orçado	dez	4225
F0002	00003	Orçado	dez	265
F0002	00003	Orçado	dez	8207
F0002	00003	Orçado	dez	420
F0002	00003	Orçado	dez	332
F0002	00003	Orçado	dez	265
F0002	00003	Orçado	dez	420
F0002	00003	Orçado	dez	1283
F0002	00003	Orçado	dez	199
F0002	00003	Orçado	dez	243
F0002	00003	Orçado	dez	221
F0002	00003	Orçado	dez	841
F0002	00003	Orçado	dez	332
F0002	00003	Orçado	dez	442
F0002	00003	Orçado	dez	398
F0002	00003	Orçado	dez	730
F0002	00003	Orçado	dez	221
F0002	00003	Orçado	dez	376
F0002	00003	Orçado	dez	265
F0002	00003	Orçado	dez	88
F0002	00003	Orçado	dez	199
F0002	00003	Orçado	dez	12537
F0002	00003	Orçado	dez	788
F0002	00003	Orçado	dez	24352
F0002	00003	Orçado	dez	1247
F0002	00003	Orçado	dez	985
F0002	00003	Orçado	dez	788
F0002	00003	Orçado	dez	1247
F0002	00003	Orçado	dez	3807
F0002	00003	Orçado	dez	591
F0002	00003	Orçado	dez	722
F0002	00003	Orçado	dez	656
F0002	00003	Orçado	dez	2494
F0002	00003	Orçado	dez	985
F0002	00003	Orçado	dez	1313
F0002	00003	Orçado	dez	1182
F0002	00003	Orçado	dez	2166
F0002	00003	Orçado	dez	656
F0002	00003	Orçado	dez	1116
F0002	00003	Orçado	dez	788
F0002	00003	Orçado	dez	263
F0002	00003	Orçado	dez	591
F0002	00003	Orçado	fev	752
F0002	00003	Orçado	fev	155
F0002	00003	Orçado	fev	509
F0002	00003	Orçado	fev	1438
F0002	00003	Orçado	fev	310
F0002	00003	Orçado	fev	199
F0002	00003	Orçado	fev	376
F0002	00003	Orçado	fev	243
F0002	00003	Orçado	fev	796
F0002	00003	Orçado	fev	2232
F0002	00003	Orçado	fev	459
F0002	00003	Orçado	fev	1510
F0002	00003	Orçado	fev	4267
F0002	00003	Orçado	fev	919
F0002	00003	Orçado	fev	591
F0002	00003	Orçado	fev	1116
F0002	00003	Orçado	fev	722
F0002	00003	Orçado	fev	2363
F0002	00003	Orçado	jan	1482
F0002	00003	Orçado	jan	376
F0002	00003	Orçado	jan	221
F0002	00003	Orçado	jan	553
F0002	00003	Orçado	jan	1217
F0002	00003	Orçado	jan	221
F0002	00003	Orçado	jan	221
F0002	00003	Orçado	jan	332
F0002	00003	Orçado	jan	597
F0002	00003	Orçado	jan	1637
F0002	00003	Orçado	jan	995
F0002	00003	Orçado	jan	376
F0002	00003	Orçado	jan	1106
F0002	00003	Orçado	jan	420
F0002	00003	Orçado	jan	553
F0002	00003	Orçado	jan	487
F0002	00003	Orçado	jan	4398
F0002	00003	Orçado	jan	1116
F0002	00003	Orçado	jan	656
F0002	00003	Orçado	jan	1641
F0002	00003	Orçado	jan	3610
F0002	00003	Orçado	jan	656
F0002	00003	Orçado	jan	656
F0002	00003	Orçado	jan	985
F0002	00003	Orçado	jan	1772
F0002	00003	Orçado	jan	4857
F0002	00003	Orçado	jan	2954
F0002	00003	Orçado	jan	1116
F0002	00003	Orçado	jan	3282
F0002	00003	Orçado	jan	1247
F0002	00003	Orçado	jan	1641
F0002	00003	Orçado	jan	1444
F0002	00003	Orçado	jul	487
F0002	00003	Orçado	jul	531
F0002	00003	Orçado	jul	243
F0002	00003	Orçado	jul	1770
F0002	00003	Orçado	jul	575
F0002	00003	Orçado	jul	619
F0002	00003	Orçado	jul	3406
F0002	00003	Orçado	jul	398
F0002	00003	Orçado	jul	1902
F0002	00003	Orçado	jul	265
F0002	00003	Orçado	jul	376
F0002	00003	Orçado	jul	199
F0002	00003	Orçado	jul	221
F0002	00003	Orçado	jul	199
F0002	00003	Orçado	jul	2588
F0002	00003	Orçado	jul	243
F0002	00003	Orçado	jul	265
F0002	00003	Orçado	jul	531
F0002	00003	Orçado	jul	221
F0002	00003	Orçado	jul	1444
F0002	00003	Orçado	jul	1575
F0002	00003	Orçado	jul	722
F0002	00003	Orçado	jul	5251
F0002	00003	Orçado	jul	1707
F0002	00003	Orçado	jul	1838
F0002	00003	Orçado	jul	10109
F0002	00003	Orçado	jul	1182
F0002	00003	Orçado	jul	5645
F0002	00003	Orçado	jul	788
F0002	00003	Orçado	jul	1116
F0002	00003	Orçado	jul	591
F0002	00003	Orçado	jul	656
F0002	00003	Orçado	jul	591
F0002	00003	Orçado	jul	7680
F0002	00003	Orçado	jul	722
F0002	00003	Orçado	jul	788
F0002	00003	Orçado	jul	1575
F0002	00003	Orçado	jul	656
F0002	00003	Orçado	jun	155
F0002	00003	Orçado	jun	221
F0002	00003	Orçado	jun	1106
F0002	00003	Orçado	jun	487
F0002	00003	Orçado	jun	288
F0002	00003	Orçado	jun	509
F0002	00003	Orçado	jun	1394
F0002	00003	Orçado	jun	442
F0002	00003	Orçado	jun	3119
F0002	00003	Orçado	jun	442
F0002	00003	Orçado	jun	376
F0002	00003	Orçado	jun	597
F0002	00003	Orçado	jun	459
F0002	00003	Orçado	jun	656
F0002	00003	Orçado	jun	3282
F0002	00003	Orçado	jun	1444
F0002	00003	Orçado	jun	853
F0002	00003	Orçado	jun	1510
F0002	00003	Orçado	jun	4135
F0002	00003	Orçado	jun	1313
F0002	00003	Orçado	jun	9255
F0002	00003	Orçado	jun	1313
F0002	00003	Orçado	jun	1116
F0002	00003	Orçado	jun	1772
F0002	00003	Orçado	mai	310
F0002	00003	Orçado	mai	420
F0002	00003	Orçado	mai	4048
F0002	00003	Orçado	mai	177
F0002	00003	Orçado	mai	221
F0002	00003	Orçado	mai	995
F0002	00003	Orçado	mai	465
F0002	00003	Orçado	mai	155
F0002	00003	Orçado	mai	265
F0002	00003	Orçado	mai	531
F0002	00003	Orçado	mai	774
F0002	00003	Orçado	mai	133
F0002	00003	Orçado	mai	919
F0002	00003	Orçado	mai	1247
F0002	00003	Orçado	mai	12012
F0002	00003	Orçado	mai	525
F0002	00003	Orçado	mai	656
F0002	00003	Orçado	mai	2954
F0002	00003	Orçado	mai	1378
F0002	00003	Orçado	mai	459
F0002	00003	Orçado	mai	788
F0002	00003	Orçado	mai	1575
F0002	00003	Orçado	mai	2297
F0002	00003	Orçado	mai	394
F0002	00003	Orçado	mar	575
F0002	00003	Orçado	mar	243
F0002	00003	Orçado	mar	3805
F0002	00003	Orçado	mar	1062
F0002	00003	Orçado	mar	310
F0002	00003	Orçado	mar	199
F0002	00003	Orçado	mar	2212
F0002	00003	Orçado	mar	221
F0002	00003	Orçado	mar	265
F0002	00003	Orçado	mar	664
F0002	00003	Orçado	mar	442
F0002	00003	Orçado	mar	641
F0002	00003	Orçado	mar	752
F0002	00003	Orçado	mar	2964
F0002	00003	Orçado	mar	752
F0002	00003	Orçado	mar	177
F0002	00003	Orçado	mar	243
F0002	00003	Orçado	mar	332
F0002	00003	Orçado	mar	310
F0002	00003	Orçado	mar	420
F0002	00003	Orçado	mar	1526
F0002	00003	Orçado	mar	907
F0002	00003	Orçado	mar	1571
F0002	00003	Orçado	mar	1707
F0002	00003	Orçado	mar	722
F0002	00003	Orçado	mar	11290
F0002	00003	Orçado	mar	3151
F0002	00003	Orçado	mar	919
F0002	00003	Orçado	mar	591
F0002	00003	Orçado	mar	6564
F0002	00003	Orçado	mar	656
F0002	00003	Orçado	mar	788
F0002	00003	Orçado	mar	1969
F0002	00003	Orçado	mar	1313
F0002	00003	Orçado	mar	1904
F0002	00003	Orçado	mar	2232
F0002	00003	Orçado	mar	8796
F0002	00003	Orçado	mar	2232
F0002	00003	Orçado	mar	525
F0002	00003	Orçado	mar	722
F0002	00003	Orçado	mar	985
F0002	00003	Orçado	mar	919
F0002	00003	Orçado	mar	1247
F0002	00003	Orçado	mar	4529
F0002	00003	Orçado	mar	2691
F0002	00003	Orçado	mar	4660
F0002	00003	Orçado	nov	265
F0002	00003	Orçado	nov	221
F0002	00003	Orçado	nov	863
F0002	00003	Orçado	nov	597
F0002	00003	Orçado	nov	465
F0002	00003	Orçado	nov	863
F0002	00003	Orçado	nov	1593
F0002	00003	Orçado	nov	487
F0002	00003	Orçado	nov	243
F0002	00003	Orçado	nov	619
F0002	00003	Orçado	nov	199
F0002	00003	Orçado	nov	243
F0002	00003	Orçado	nov	788
F0002	00003	Orçado	nov	656
F0002	00003	Orçado	nov	2560
F0002	00003	Orçado	nov	1772
F0002	00003	Orçado	nov	1378
F0002	00003	Orçado	nov	2560
F0002	00003	Orçado	nov	4726
F0002	00003	Orçado	nov	1444
F0002	00003	Orçado	nov	722
F0002	00003	Orçado	nov	1838
F0002	00003	Orçado	nov	591
F0002	00003	Orçado	nov	722
F0002	00003	Orçado	out	7410
F0002	00003	Orçado	out	243
F0002	00003	Orçado	out	531
F0002	00003	Orçado	out	398
F0002	00003	Orçado	out	354
F0002	00003	Orçado	out	2300
F0002	00003	Orçado	out	553
F0002	00003	Orçado	out	708
F0002	00003	Orçado	out	1460
F0002	00003	Orçado	out	177
F0002	00003	Orçado	out	398
F0002	00003	Orçado	out	641
F0002	00003	Orçado	out	420
F0002	00003	Orçado	out	354
F0002	00003	Orçado	out	2234
F0002	00003	Orçado	out	1128
F0002	00003	Orçado	out	199
F0002	00003	Orçado	out	2544
F0002	00003	Orçado	out	4070
F0002	00003	Orçado	out	199
F0002	00003	Orçado	out	465
F0002	00003	Orçado	out	619
F0002	00003	Orçado	out	155
F0002	00003	Orçado	out	88
F0002	00003	Orçado	out	398
F0002	00003	Orçado	out	265
F0002	00003	Orçado	out	310
F0002	00003	Orçado	out	1261
F0002	00003	Orçado	out	21989
F0002	00003	Orçado	out	722
F0002	00003	Orçado	out	1575
F0002	00003	Orçado	out	1182
F0002	00003	Orçado	out	1050
F0002	00003	Orçado	out	6827
F0002	00003	Orçado	out	1641
F0002	00003	Orçado	out	2100
F0002	00003	Orçado	out	4332
F0002	00003	Orçado	out	525
F0002	00003	Orçado	out	1182
F0002	00003	Orçado	out	1904
F0002	00003	Orçado	out	1247
F0002	00003	Orçado	out	1050
F0002	00003	Orçado	out	6630
F0002	00003	Orçado	out	3348
F0002	00003	Orçado	out	591
F0002	00003	Orçado	out	7549
F0002	00003	Orçado	out	12078
F0002	00003	Orçado	out	591
F0002	00003	Orçado	out	1378
F0002	00003	Orçado	out	1838
F0002	00003	Orçado	out	459
F0002	00003	Orçado	out	263
F0002	00003	Orçado	out	1182
F0002	00003	Orçado	out	788
F0002	00003	Orçado	out	919
F0002	00003	Orçado	out	3741
F0002	00003	Orçado	set	7963
F0002	00003	Orçado	set	332
F0002	00003	Orçado	set	243
F0002	00003	Orçado	set	310
F0002	00003	Orçado	set	708
F0002	00003	Orçado	set	288
F0002	00003	Orçado	set	155
F0002	00003	Orçado	set	531
F0002	00003	Orçado	set	265
F0002	00003	Orçado	set	265
F0002	00003	Orçado	set	243
F0002	00003	Orçado	set	221
F0002	00003	Orçado	set	951
F0002	00003	Orçado	set	243
F0002	00003	Orçado	set	1526
F0002	00003	Orçado	set	23630
F0002	00003	Orçado	set	985
F0002	00003	Orçado	set	722
F0002	00003	Orçado	set	919
F0002	00003	Orçado	set	2100
F0002	00003	Orçado	set	853
F0002	00003	Orçado	set	459
F0002	00003	Orçado	set	1575
F0002	00003	Orçado	set	788
F0002	00003	Orçado	set	788
F0002	00003	Orçado	set	722
F0002	00003	Orçado	set	656
F0002	00003	Orçado	set	2823
F0002	00003	Orçado	set	722
F0002	00003	Orçado	set	4529
F0003	00003	Orçado	abr	3151
F0003	00003	Orçado	abr	1510
F0003	00003	Orçado	abr	722
F0003	00003	Orçado	abr	8680
F0003	00003	Orçado	abr	4159
F0003	00003	Orçado	abr	1989
F0003	00003	Orçado	ago	656
F0003	00003	Orçado	ago	1808
F0003	00003	Orçado	dez	853
F0003	00003	Orçado	dez	591
F0003	00003	Orçado	dez	2757
F0003	00003	Orçado	dez	2351
F0003	00003	Orçado	dez	1628
F0003	00003	Orçado	dez	7595
F0003	00003	Orçado	fev	919
F0003	00003	Orçado	fev	919
F0003	00003	Orçado	fev	4332
F0003	00003	Orçado	fev	1510
F0003	00003	Orçado	fev	2532
F0003	00003	Orçado	fev	2532
F0003	00003	Orçado	fev	11935
F0003	00003	Orçado	fev	4159
F0003	00003	Orçado	jan	1575
F0003	00003	Orçado	jan	656
F0003	00003	Orçado	jan	6761
F0003	00003	Orçado	jan	4340
F0003	00003	Orçado	jan	1808
F0003	00003	Orçado	jan	18627
F0003	00003	Orçado	jun	459
F0003	00003	Orçado	jun	1182
F0003	00003	Orçado	jun	2429
F0003	00003	Orçado	jun	263
F0003	00003	Orçado	jun	459
F0003	00003	Orçado	jun	1266
F0003	00003	Orçado	jun	3255
F0003	00003	Orçado	jun	6691
F0003	00003	Orçado	jun	723
F0003	00003	Orçado	jun	1266
F0003	00003	Orçado	mai	6630
F0003	00003	Orçado	mai	1838
F0003	00003	Orçado	mai	18265
F0003	00003	Orçado	mai	5064
F0003	00003	Orçado	mar	1510
F0003	00003	Orçado	mar	1838
F0003	00003	Orçado	mar	7483
F0003	00003	Orçado	mar	4159
F0003	00003	Orçado	mar	5064
F0003	00003	Orçado	mar	20616
F0003	00003	Orçado	nov	1247
F0003	00003	Orçado	nov	3085
F0003	00003	Orçado	nov	2560
F0003	00003	Orçado	nov	1182
F0003	00003	Orçado	nov	3436
F0003	00003	Orçado	nov	8499
F0003	00003	Orçado	nov	7053
F0003	00003	Orçado	nov	3255
F0003	00003	Orçado	out	1182
F0003	00003	Orçado	out	1641
F0003	00003	Orçado	out	6827
F0003	00003	Orçado	out	459
F0003	00003	Orçado	out	1247
F0003	00003	Orçado	out	525
F0003	00003	Orçado	out	459
F0003	00003	Orçado	out	1050
F0003	00003	Orçado	out	3255
F0003	00003	Orçado	out	4521
F0003	00003	Orçado	out	18807
F0003	00003	Orçado	out	1266
F0003	00003	Orçado	out	3436
F0003	00003	Orçado	out	1447
F0003	00003	Orçado	out	1266
F0003	00003	Orçado	out	2893
F0004	00003	Orçado	abr	912
F0004	00003	Orçado	abr	409
F0004	00003	Orçado	abr	314
F0004	00003	Orçado	abr	567
F0004	00003	Orçado	abr	1605
F0004	00003	Orçado	abr	881
F0004	00003	Orçado	abr	1731
F0004	00003	Orçado	abr	2140
F0004	00003	Orçado	abr	472
F0004	00003	Orçado	abr	723
F0004	00003	Orçado	abr	1228
F0004	00003	Orçado	abr	3303
F0004	00003	Orçado	abr	1481
F0004	00003	Orçado	abr	1139
F0004	00003	Orçado	abr	2050
F0004	00003	Orçado	abr	5810
F0004	00003	Orçado	abr	3190
F0004	00003	Orçado	abr	6265
F0004	00003	Orçado	abr	7746
F0004	00003	Orçado	abr	1709
F0004	00003	Orçado	abr	2620
F0004	00003	Orçado	abr	4443
F0004	00003	Orçado	ago	1354
F0004	00003	Orçado	ago	2077
F0004	00003	Orçado	ago	1102
F0004	00003	Orçado	ago	314
F0004	00003	Orçado	ago	2265
F0004	00003	Orçado	ago	377
F0004	00003	Orçado	ago	912
F0004	00003	Orçado	ago	4898
F0004	00003	Orçado	ago	7518
F0004	00003	Orçado	ago	3987
F0004	00003	Orçado	ago	1139
F0004	00003	Orçado	ago	8202
F0004	00003	Orçado	ago	1367
F0004	00003	Orçado	ago	3303
F0004	00003	Orçado	dez	535
F0004	00003	Orçado	dez	723
F0004	00003	Orçado	dez	2330
F0004	00003	Orçado	dez	1937
F0004	00003	Orçado	dez	2620
F0004	00003	Orçado	dez	8429
F0004	00003	Orçado	fev	786
F0004	00003	Orçado	fev	1763
F0004	00003	Orçado	fev	2848
F0004	00003	Orçado	fev	6379
F0004	00003	Orçado	jan	2802
F0004	00003	Orçado	jan	10138
F0004	00003	Orçado	jul	756
F0004	00003	Orçado	jul	1133
F0004	00003	Orçado	jul	723
F0004	00003	Orçado	jul	251
F0004	00003	Orçado	jul	1258
F0004	00003	Orçado	jul	2707
F0004	00003	Orçado	jul	567
F0004	00003	Orçado	jul	1133
F0004	00003	Orçado	jul	1449
F0004	00003	Orçado	jul	1416
F0004	00003	Orçado	jul	1416
F0004	00003	Orçado	jul	849
F0004	00003	Orçado	jul	409
F0004	00003	Orçado	jul	1133
F0004	00003	Orçado	jul	2734
F0004	00003	Orçado	jul	4101
F0004	00003	Orçado	jul	2620
F0004	00003	Orçado	jul	911
F0004	00003	Orçado	jul	4556
F0004	00003	Orçado	jul	9796
F0004	00003	Orçado	jul	2050
F0004	00003	Orçado	jul	4101
F0004	00003	Orçado	jul	5240
F0004	00003	Orçado	jul	5126
F0004	00003	Orçado	jul	5126
F0004	00003	Orçado	jul	3076
F0004	00003	Orçado	jul	1481
F0004	00003	Orçado	jul	4101
F0004	00003	Orçado	jun	819
F0004	00003	Orçado	jun	1070
F0004	00003	Orçado	jun	377
F0004	00003	Orçado	jun	1763
F0004	00003	Orçado	jun	1984
F0004	00003	Orçado	jun	1668
F0004	00003	Orçado	jun	1228
F0004	00003	Orçado	jun	1228
F0004	00003	Orçado	jun	314
F0004	00003	Orçado	jun	2644
F0004	00003	Orçado	jun	409
F0004	00003	Orçado	jun	346
F0004	00003	Orçado	jun	849
F0004	00003	Orçado	jun	2962
F0004	00003	Orçado	jun	3873
F0004	00003	Orçado	jun	1367
F0004	00003	Orçado	jun	6379
F0004	00003	Orçado	jun	7176
F0004	00003	Orçado	jun	6037
F0004	00003	Orçado	jun	4443
F0004	00003	Orçado	jun	4443
F0004	00003	Orçado	jun	1139
F0004	00003	Orçado	jun	9569
F0004	00003	Orçado	jun	1481
F0004	00003	Orçado	jun	1253
F0004	00003	Orçado	jun	3076
F0004	00003	Orçado	mai	786
F0004	00003	Orçado	mai	1102
F0004	00003	Orçado	mai	1007
F0004	00003	Orçado	mai	314
F0004	00003	Orçado	mai	504
F0004	00003	Orçado	mai	849
F0004	00003	Orçado	mai	723
F0004	00003	Orçado	mai	2848
F0004	00003	Orçado	mai	3987
F0004	00003	Orçado	mai	3645
F0004	00003	Orçado	mai	1139
F0004	00003	Orçado	mai	1823
F0004	00003	Orçado	mai	3076
F0004	00003	Orçado	mai	2620
F0004	00003	Orçado	mar	535
F0004	00003	Orçado	mar	881
F0004	00003	Orçado	mar	849
F0004	00003	Orçado	mar	849
F0004	00003	Orçado	mar	598
F0004	00003	Orçado	mar	1605
F0004	00003	Orçado	mar	567
F0004	00003	Orçado	mar	1700
F0004	00003	Orçado	mar	1937
F0004	00003	Orçado	mar	3190
F0004	00003	Orçado	mar	3076
F0004	00003	Orçado	mar	3076
F0004	00003	Orçado	mar	2164
F0004	00003	Orçado	mar	5810
F0004	00003	Orçado	mar	2050
F0004	00003	Orçado	mar	6151
F0004	00003	Orçado	nov	504
F0004	00003	Orçado	nov	567
F0004	00003	Orçado	nov	1039
F0004	00003	Orçado	nov	723
F0004	00003	Orçado	nov	409
F0004	00003	Orçado	nov	440
F0004	00003	Orçado	nov	1823
F0004	00003	Orçado	nov	2050
F0004	00003	Orçado	nov	3759
F0004	00003	Orçado	nov	2620
F0004	00003	Orçado	nov	1481
F0004	00003	Orçado	nov	1595
F0004	00003	Orçado	out	377
F0004	00003	Orçado	out	440
F0004	00003	Orçado	out	472
F0004	00003	Orçado	out	472
F0004	00003	Orçado	out	2140
F0004	00003	Orçado	out	2172
F0004	00003	Orçado	out	1196
F0004	00003	Orçado	out	5163
F0004	00003	Orçado	out	1512
F0004	00003	Orçado	out	3935
F0004	00003	Orçado	out	1386
F0004	00003	Orçado	out	1367
F0004	00003	Orçado	out	1595
F0004	00003	Orçado	out	1709
F0004	00003	Orçado	out	1709
F0004	00003	Orçado	out	7746
F0004	00003	Orçado	out	7860
F0004	00003	Orçado	out	4329
F0004	00003	Orçado	out	18682
F0004	00003	Orçado	out	5468
F0004	00003	Orçado	out	14239
F0004	00003	Orçado	out	5012
F0004	00003	Orçado	set	1386
F0004	00003	Orçado	set	314
F0004	00003	Orçado	set	251
F0004	00003	Orçado	set	693
F0004	00003	Orçado	set	1700
F0004	00003	Orçado	set	3619
F0004	00003	Orçado	set	1133
F0004	00003	Orçado	set	440
F0004	00003	Orçado	set	5012
F0004	00003	Orçado	set	1139
F0004	00003	Orçado	set	911
F0004	00003	Orçado	set	2506
F0004	00003	Orçado	set	6151
F0004	00003	Orçado	set	13100
F0004	00003	Orçado	set	4101
F0004	00003	Orçado	set	1595
F0005	00003	Orçado	abr	423
F0005	00003	Orçado	abr	189
F0005	00003	Orçado	abr	408
F0005	00003	Orçado	abr	743
F0005	00003	Orçado	abr	320
F0005	00003	Orçado	abr	1486
F0005	00003	Orçado	abr	962
F0005	00003	Orçado	abr	408
F0005	00003	Orçado	abr	276
F0005	00003	Orçado	abr	248
F0005	00003	Orçado	abr	1137
F0005	00003	Orçado	abr	684
F0005	00003	Orçado	abr	263
F0005	00003	Orçado	abr	379
F0005	00003	Orçado	abr	524
F0005	00003	Orçado	abr	1594
F0005	00003	Orçado	abr	714
F0005	00003	Orçado	abr	1539
F0005	00003	Orçado	abr	2802
F0005	00003	Orçado	abr	1209
F0005	00003	Orçado	abr	5605
F0005	00003	Orçado	abr	3627
F0005	00003	Orçado	abr	1539
F0005	00003	Orçado	abr	1044
F0005	00003	Orçado	abr	934
F0005	00003	Orçado	abr	4286
F0005	00003	Orçado	abr	2583
F0005	00003	Orçado	abr	989
F0005	00003	Orçado	abr	1429
F0005	00003	Orçado	abr	1978
F0005	00003	Orçado	ago	480
F0005	00003	Orçado	ago	276
F0005	00003	Orçado	ago	175
F0005	00003	Orçado	ago	379
F0005	00003	Orçado	ago	160
F0005	00003	Orçado	ago	204
F0005	00003	Orçado	ago	379
F0005	00003	Orçado	ago	263
F0005	00003	Orçado	ago	88
F0005	00003	Orçado	ago	583
F0005	00003	Orçado	ago	88
F0005	00003	Orçado	ago	335
F0005	00003	Orçado	ago	729
F0005	00003	Orçado	ago	554
F0005	00003	Orçado	ago	305
F0005	00003	Orçado	ago	451
F0005	00003	Orçado	ago	1428
F0005	00003	Orçado	ago	438
F0005	00003	Orçado	ago	1676
F0005	00003	Orçado	ago	1813
F0005	00003	Orçado	ago	1044
F0005	00003	Orçado	ago	659
F0005	00003	Orçado	ago	1429
F0005	00003	Orçado	ago	604
F0005	00003	Orçado	ago	769
F0005	00003	Orçado	ago	1429
F0005	00003	Orçado	ago	989
F0005	00003	Orçado	ago	330
F0005	00003	Orçado	ago	2198
F0005	00003	Orçado	ago	330
F0005	00003	Orçado	ago	1264
F0005	00003	Orçado	ago	2747
F0005	00003	Orçado	ago	2088
F0005	00003	Orçado	ago	1154
F0005	00003	Orçado	ago	1703
F0005	00003	Orçado	ago	5385
F0005	00003	Orçado	ago	1648
F0005	00003	Orçado	ago	6319
F0005	00003	Orçado	dez	815
F0005	00003	Orçado	dez	583
F0005	00003	Orçado	dez	466
F0005	00003	Orçado	dez	175
F0005	00003	Orçado	dez	204
F0005	00003	Orçado	dez	160
F0005	00003	Orçado	dez	714
F0005	00003	Orçado	dez	3077
F0005	00003	Orçado	dez	2198
F0005	00003	Orçado	dez	1758
F0005	00003	Orçado	dez	659
F0005	00003	Orçado	dez	769
F0005	00003	Orçado	dez	604
F0005	00003	Orçado	dez	2693
F0005	00003	Orçado	fev	364
F0005	00003	Orçado	fev	364
F0005	00003	Orçado	fev	131
F0005	00003	Orçado	fev	364
F0005	00003	Orçado	fev	480
F0005	00003	Orçado	fev	539
F0005	00003	Orçado	fev	1297
F0005	00003	Orçado	fev	1374
F0005	00003	Orçado	fev	1374
F0005	00003	Orçado	fev	495
F0005	00003	Orçado	fev	1374
F0005	00003	Orçado	fev	1813
F0005	00003	Orçado	fev	2033
F0005	00003	Orçado	fev	4891
F0005	00003	Orçado	jan	977
F0005	00003	Orçado	jan	350
F0005	00003	Orçado	jan	364
F0005	00003	Orçado	jan	350
F0005	00003	Orçado	jan	845
F0005	00003	Orçado	jan	830
F0005	00003	Orçado	jan	438
F0005	00003	Orçado	jan	1152
F0005	00003	Orçado	jan	1108
F0005	00003	Orçado	jan	3682
F0005	00003	Orçado	jan	1319
F0005	00003	Orçado	jan	1374
F0005	00003	Orçado	jan	1319
F0005	00003	Orçado	jan	3187
F0005	00003	Orçado	jan	3132
F0005	00003	Orçado	jan	1648
F0005	00003	Orçado	jan	4341
F0005	00003	Orçado	jan	4176
F0005	00003	Orçado	jul	438
F0005	00003	Orçado	jul	438
F0005	00003	Orçado	jul	350
F0005	00003	Orçado	jul	394
F0005	00003	Orçado	jul	626
F0005	00003	Orçado	jul	320
F0005	00003	Orçado	jul	276
F0005	00003	Orçado	jul	219
F0005	00003	Orçado	jul	1034
F0005	00003	Orçado	jul	2418
F0005	00003	Orçado	jul	101
F0005	00003	Orçado	jul	699
F0005	00003	Orçado	jul	276
F0005	00003	Orçado	jul	145
F0005	00003	Orçado	jul	670
F0005	00003	Orçado	jul	830
F0005	00003	Orçado	jul	510
F0005	00003	Orçado	jul	175
F0005	00003	Orçado	jul	1648
F0005	00003	Orçado	jul	1648
F0005	00003	Orçado	jul	1319
F0005	00003	Orçado	jul	1484
F0005	00003	Orçado	jul	2363
F0005	00003	Orçado	jul	1209
F0005	00003	Orçado	jul	1044
F0005	00003	Orçado	jul	824
F0005	00003	Orçado	jul	3901
F0005	00003	Orçado	jul	9122
F0005	00003	Orçado	jul	385
F0005	00003	Orçado	jul	2638
F0005	00003	Orçado	jul	1044
F0005	00003	Orçado	jul	549
F0005	00003	Orçado	jul	2528
F0005	00003	Orçado	jul	3132
F0005	00003	Orçado	jul	1923
F0005	00003	Orçado	jul	659
F0005	00003	Orçado	jun	350
F0005	00003	Orçado	jun	204
F0005	00003	Orçado	jun	1253
F0005	00003	Orçado	jun	320
F0005	00003	Orçado	jun	874
F0005	00003	Orçado	jun	350
F0005	00003	Orçado	jun	524
F0005	00003	Orçado	jun	291
F0005	00003	Orçado	jun	1472
F0005	00003	Orçado	jun	116
F0005	00003	Orçado	jun	466
F0005	00003	Orçado	jun	1063
F0005	00003	Orçado	jun	947
F0005	00003	Orçado	jun	263
F0005	00003	Orçado	jun	655
F0005	00003	Orçado	jun	874
F0005	00003	Orçado	jun	903
F0005	00003	Orçado	jun	101
F0005	00003	Orçado	jun	160
F0005	00003	Orçado	jun	1319
F0005	00003	Orçado	jun	769
F0005	00003	Orçado	jun	4726
F0005	00003	Orçado	jun	1209
F0005	00003	Orçado	jun	3297
